"Data Source","World Development Indicators",

"Last Updated Date","2024-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Jordan","JOR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.311","19.93","19.7","16.915","14.6","13.7","13.737","13.832","13.759","13.7","14.7","15.3","14.5","14.619","14.8","14","13.1","12.7","12.9","12.5","12.9","12.2","12.6","11.9","13.075","15.275","18.12","18.257","16.801","19.213","19.837","18.2","17.944",
"Japan","JPN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.059","2.158","2.539","2.89","3.15","3.383","3.374","4.078","4.677","4.748","5.02","5.386","5.251","4.734","4.446","4.192","3.888","4.002","5.068","5.103","4.55","4.358","4.038","3.589","3.385","3.132","2.822","2.467","2.351","2.809","2.828","2.6","2.575",
"Kazakhstan","KAZ","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9","1","1.11","7.54","10.98","12.96","13.01","13.13","13.46","12.75","10.43","9.33","8.78","8.4","8.13","7.79","7.26","6.63","6.55","5.77","5.39","5.29","5.2","5.06","4.93","4.96","4.9","4.85","4.8","4.89","5.556","4.86","4.847",
"Kenya","KEN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.788","2.893","2.97","2.947","2.847","2.777","2.819","2.841","2.877","2.876","2.868","2.903","2.86","2.836","2.739","2.678","2.65","2.752","2.813","2.793","2.706","2.686","2.764","2.768","2.763","2.757","3.54","4.284","5.014","5.621","5.693","5.805","5.682",
"Kyrgyz Republic","KGZ","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1.1","1.223","1.34","1.435","1.512","1.577","1.666","1.768","1.873","1.966","2.07","2.165","2.26","2.358","2.462","2.558","2.639","2.738","2.856","2.962","3.07","3.146","3.253","3.346","3.466","3.568","3.673","4.252","4.63","4.096","4.055","4.038",
"Cambodia","KHM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.761","0.746","0.734","0.99","0.974","0.963","0.638","0.712","0.727","0.746","0.775","0.853","0.909","1.005","1.067","1.154","1.257","0.825","0.579","0.771","0.577","0.496","0.438","0.692","0.393","0.716","0.141","0.13","0.12","0.172","0.396","0.247","0.239",
"Kiribati","KIR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.407","2.513","2.878","2.476","2.063","2.048","2.608","6.963","6.342","4.063","3.699","3.046","3.348","3.42","3.482","3.254","3.013","2.959","3.363","3.324","2.992","2.812","2.747","3.082","3.546","3.65","3.653","3.824","3.746","3.931","3.639","2.857","2.642",
"Kuwait","KWT","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.888","0.879","0.8","0.7","0.694","0.7","0.7","0.7","0.7","0.8","0.8","1.1","1.3","1.7","1.457","1.3","1.5","1.75","1.64","1.82","2.056","2.234","2.476","2.9","2.2","2.16","2.223","2.198","2.239","3.535","2.997","2.124","2.076",
"Latin America & Caribbean (excluding high income)","LAC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.03307540074668","6.13063932146292","5.93454654591866","6.48346379004314","7.81662107123662","8.06181472056487","7.93314268652245","8.33265543319294","9.0900977368006","9.16613750661983","8.75520132298119","8.96865869424218","8.79213228753581","8.34158389730898","8.01935497509972","7.46195280628185","7.13572838290829","6.74513423537807","7.74113367296347","7.12251408420351","6.6334803968471","6.36535585190832","6.28532566508623","6.09029814091109","6.68615113530601","7.88061151974182","8.20128064067283","8.06054185798187","8.09978197624023","10.2455447083665","9.20806563494259","6.87024119988464","6.12061628230271",
"Lao PDR","LAO","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.485","2.702","2.727","2.631","2.6","2.453","2.36","2.303","2.165","2.057","1.891","1.785","1.646","1.503","1.35","1.198","1.066","0.941","0.833","0.708","1.055","1.398","1.755","2.117","2.491","2.88","3.269","2.896","2.528","2.314","1.997","1.209","1.181",
"Lebanon","LBN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.61","8.268","8.275","8.364","8.456","8.444","8.62","8.565","8.735","8.594","8.456","8.225","8.048","7.85","8.247","8.669","8.98","7.665","6.355","6.77","7.333","7.91","8.423","8.796","9.27","9.76","10.236","10.741","11.301","13.235","12.621","11.599","11.565",
"Liberia","LBR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.68","2.747","2.7","2.664","2.588","2.371","2.176","2.038","2.021","2.035","2.125","2.211","2.406","2.412","2.403","2.274","2.223","2.211","2.236","2.266","2.208","2.138","2.072","2.079","2.553","3.081","3.066","3.057","3.072","4.092","3.792","2.99","2.939",
"Libya","LBY","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.69","18.92","19.102","19.411","19.483","19.322","19.439","19.271","19.306","19.168","19.186","19.198","19.002","18.873","18.613","18.744","18.708","18.953","19.18","19.208","19.43","19.03","19.316","19.298","19.649","19.5","19.015","18.836","19.037","19.535","19.595","19.319","18.743",
"St. Lucia","LCA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.528","16.544","16.8","17","15.83","16.33","20.47","21.6","18.09","16.49","18.556","20.39","22.18","20.97","18.7","16","14","12.72","15.37","17.116","18.86","19.06","22.21","21.592","20.851","19.928","19.136","19.329","15.613","25.225","20.514","15.934","11.092",
"Latin America & Caribbean","LCN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.32308862452185","6.31137048349826","6.08393852230787","6.69284466890456","7.92787569826349","8.30810209226176","8.1459875967353","8.4861516572631","9.42931779208263","9.45385441826254","9.05742008481496","9.40189282514886","9.25718987964082","8.74272487988572","8.21891020098376","7.59389008899702","7.20727265276613","6.82327741239118","7.79498143565687","7.20426459190261","6.70268613029187","6.41797778101287","6.3750113188601","6.17775132525675","6.67329124475792","7.7293814063812","8.02049726212173","7.92487612209764","7.98970983348336","10.1875213198234","9.13876489409875","6.88997526351604","6.21276664713141",
"Least developed countries: UN classification","LDC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.4675430812734","4.52946387623317","4.55557923965643","4.53384717741589","4.43862790574277","4.41282942826726","4.41034579748496","4.49258347443713","4.59316935723261","4.65150306637116","4.69178510012392","4.78555903626556","4.86357281964277","4.82240368872165","4.76978488165217","4.6564144823387","4.72625729993766","4.78447106296417","4.89981364691444","4.78618402530973","4.88994011122652","4.88200504522267","4.85709362924781","4.81654145334363","4.91458762687672","4.99677036110633","5.0787566319694","4.97195192351908","4.98701869248931","5.76737608602165","5.84449063617426","5.26039829138439","5.31448634598983",
"Low income","LIC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.7289733335823","4.79933333127251","4.80502978701227","4.78098882020027","4.68143767810752","4.71529964686328","4.74398008650481","4.85683717363163","4.97404089500229","5.04410915142088","5.0360840632377","4.99932754317817","4.93629612291133","4.78313451295972","4.61950935782168","4.61801213207103","4.65398074790229","4.77655045068443","4.68897060787701","4.83933659362909","4.88444384816668","4.98448901707981","4.84043950191395","4.81024348784464","4.92201341506236","5.02145616784636","5.11650100925002","5.04604054430857","5.04649950676488","5.75093985972955","5.69208429177555","5.17263905832177","5.33663017875154",
"Liechtenstein","LIE","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.661","14.22","13.82","13.03","12.27","11.35","10.6","9.17","8.88","7.74","7.9","8.76","8.22","8.38","7.67","6.5","5.97","5.22","5.85","4.784","4.118","3.88","4.186","4.157","4.519","4.243","4.046","4.318","4.67","5.365","5.258","6.33","6.36",
"Lower middle income","LMC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.60581783138482","5.62185846200012","5.74622660909666","5.74893586776747","5.82098041339422","5.84334833916671","5.96709052558578","6.05188432435034","6.17958375023134","6.28703393282049","6.39201901575864","6.46488930969354","6.55926400764355","6.56668645692416","6.6239815084333","6.46900324741715","6.33738822419944","6.31835422104512","6.342687501002","6.181045964025","6.2369808292981","6.37782766979075","6.311862621379","6.2050972138575","6.32621868377035","6.17235201092893","6.21380220234988","6.14059534386231","5.64125203465855","6.6991712330431","6.04788336414619","4.9350946029709","4.49311263795865",
"Low & middle income","LMY","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.42957143369822","4.48904517030542","4.67747681131058","4.93027900946352","5.19496301806094","5.31012017058228","5.37886487927959","5.58647709273196","5.78967739586896","5.80562479762073","5.99779764320291","6.21258548753643","6.30962827568571","6.21658932319393","6.22251811252189","6.03122196338062","5.93878844161392","5.92674580922535","6.10529252464693","5.9047804330466","5.8196677286867","5.83286679606591","5.77660396876761","5.74234324583909","5.91365829213438","5.97954354436005","6.00230434361662","5.93055339785447","5.79462903547645","6.61860229160704","6.15569185535412","5.46392201072685","5.11268174865247",
"Lesotho","LSO","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.449","15.405","15.531","15.587","15.771","15.681","15.796","15.887","16.145","16.143","16.05","16.045","16.019","16.121","15.994","16.02","15.905","15.812","16.089","16.044","16.098","15.733","15.907","16.056","16.223","16.139","16.391","16.637","16.876","18.351","18.129","16.668","16.46",
"Late-demographic dividend","LTE","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.66444326928494","3.67125203779282","3.88474114187558","4.28986787103158","4.46017390792004","4.64874610146909","4.90812708784872","5.16780251160436","5.41089631237319","5.26249099511106","5.4346436130591","5.62539015372019","5.86152625443175","5.68554088151969","5.60842332848732","5.35938345526394","5.09689235807077","5.12460298141912","5.55250998164058","5.2277930656768","5.09639613450551","5.01176859363087","4.99386618495426","4.92262234597608","5.09466912558185","5.26383797655165","5.25475825541748","5.03464426499794","5.17741224931349","5.91411658143672","5.49477165964242","5.19588602539397","4.83480342489236",
"Lithuania","LTU","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1","1.2","13.8","13.8","17.54","16.4","14.13","13.711","13.388","15.931","16.84","13.008","12.875","10.684","8.325","5.78","4.25","5.826","13.785","17.814","15.39","13.365","11.77","10.698","9.12","7.862","7.073","6.147","6.255","8.487","7.112","5.956","6.962",
"Luxembourg","LUX","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.482","2.029","2.33","3.48","2.918","3.286","2.527","2.763","2.39","2.345","1.805","2.621","3.675","5.113","4.488","4.731","4.065","5.06","5.122","4.361","4.902","5.14","5.848","5.852","6.669","6.291","5.522","5.585","5.595","6.773","5.247","4.585","5.188",
"Latvia","LVA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7","6.6","16.7","18.7","19","20.7","14.9","14.454","13.79","14.211","13.821","13.829","12.061","11.708","10.033","7.03","6.052","7.739","17.515","19.482","16.206","15.047","11.867","10.846","9.873","9.643","8.715","7.412","6.312","8.098","7.513","6.815","6.534",
"Macao SAR, China","MAC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.01","2.197","2.057","2.48","3.581","4.249","3.261","4.607","6.348","6.874","6.393","6.267","5.995","4.905","4.158","3.822","3.27","2.999","3.58","2.84","2.56","1.97","1.82","1.67","1.81","1.939","1.987","1.834","1.749","2.566","2.252","2.476","2.246",
"St. Martin (French part)","MAF","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.59","13.85","14.076","13.917","14.089","13.434","14.04","13.411","13.94","13.58","12.46","11.59","11.92","10.83","11.01","9.67","9.56","9.57","8.96","9.09","8.91","8.99","9.23","9.7","9.46","9.3","9.229","9.282","9.21","11.203","10.539","9.53","9.114",
"Monaco","MCO","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9","3.7","3.7","5.8","5.3","7.9","7.9","10","11.14","8.539","7.366","6.845","6.378","6.374","5.633","4.26","2.749","2.097","3.024","2.972","2.677","2.19","1.894","1.451","1.781","1.591","1.622","1.239","1.502","1.206","0.794","0.909","1.623",
"Madagascar","MDG","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.14","6.251","6.3","6.09","6.078","6.082","5.963","5.896","5.82","5.8","5.35","5.52","5.01","3.952","2.62","2.945","3.2","3.428","3.883","4.28","2.518","0.599","0.995","1.385","1.785","1.944","2.113","2.289","2.46","3.246","3.415","3.186","3.061",
"Maldives","MDV","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.795","0.796","0.792","0.791","0.79","1.023","1.257","1.491","1.728","1.97","3.062","4.142","5.201","6.256","7.394","8.478","9.537","10.515","11.697","10.851","10.01","9.142","8.298","7.461","6.612","5.77","5.376","4.959","4.562","5.404","5.021","4.424","4.127",
"Middle East & North Africa","MEA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3217632683827","11.4590586124311","12.1115094454752","12.0980528365076","12.3951826311274","11.3297657979078","11.1038255139812","11.2186815496482","11.5417676624511","12.0406449540208","12.0819338919347","12.2061178511343","11.9056213226567","10.7634473742978","10.8883491613071","10.2079396872327","9.68952499051563","9.36720897209642","9.53964537060101","9.73640930837282","10.2681756345865","10.6002358888415","10.313317082693","10.3914525834493","10.6447634773646","10.6988237061836","10.8825293988876","10.5054352731154","9.86189260397671","10.5585950470946","10.1887862672509","9.59939518624076","9.2456375643272",
"Mexico","MEX","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.145","3.235","3.365","4.436","7.095","5.465","4.235","3.733","2.598","2.646","2.627","3.003","3.455","3.937","3.558","3.566","3.628","3.874","5.356","5.303","5.175","4.892","4.921","4.819","4.311","3.853","3.419","3.275","3.477","4.441","4.019","3.256","2.812",
"Marshall Islands","MHL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.40866850429039","4.46717312100461","4.6683974779141","4.94096924561271","5.23205427601258","5.3533602669971","5.42513760185972","5.63988496883856","5.8497679572949","5.86210267184514","6.06987794453941","6.30477584900578","6.41537892149635","6.32844898313011","6.34938435169037","6.14439026347954","6.04286308264712","6.0212733296037","6.22328407930137","5.99497511431326","5.90009299635463","5.90667275338102","5.85922361963198","5.82580847734228","6.00346443153028","6.06797887294786","6.08577921300409","6.01561342826257","5.86798176524678","6.7065382115314","6.20307530404704","5.49429393001086","5.08914014130483",
"North Macedonia","MKD","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.5","26.3","27.7","30","35.6","38.8","36","34.5","32.4","32.2","30.52","31.94","36.69","37.161","37.32","36.392","35.231","33.93","32.351","33.135","31.502","31.096","29.017","28.215","26.395","24.312","22.857","21.208","17.414","16.575","15.801","14.477","13.075",
"Mali","MLI","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.317","1.408","1.342","1.444","1.394","1.35","1.34","1.269","1.287","1.347","1.264","1.297","1.206","1.36","1.325","1.384","1.366","1.394","1.398","1.382","1.408","1.49","1.54","1.492","1.406","1.367","1.494","1.62","2.414","3.528","2.29","3.09","3.008",
"Malta","MLT","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.357","6.353","6.349","6.346","6.342","6.339","6.335","6.331","6.328","6.324","7.107","6.902","7.488","7.317","6.923","6.798","6.472","5.977","6.896","6.861","6.388","6.203","6.115","5.737","5.389","4.694","4.008","3.665","3.627","4.357","3.403","2.929","3.125",
"Myanmar","MMR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.878","0.826","0.801","0.771","0.757","0.762","0.765","0.772","0.762","0.731","0.7","0.685","0.683","0.678","0.67","0.669","0.673","0.684","0.696","0.707","0.723","0.742","0.753","0.749","0.766","1.043","1.356","0.767","0.407","1.476","4.34","2.83","2.841",
"Middle East & North Africa (excluding high income)","MNA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8815138713018","12.0475119789054","12.8520766658486","12.9521002509978","13.3668278997118","12.2081894675747","11.9482842540632","12.0902381592809","12.4746247818401","13.0763410101235","13.1329297954301","13.2425015859565","12.8765291954784","11.5606835678365","11.7690493080056","11.0224872113816","10.5539494487171","10.3551055099834","10.5124397914672","10.7795345323108","11.5113720509168","12.0385004958032","11.7832060012348","11.9262888006853","12.400153567279","12.5499814184069","12.7488058838045","12.2898903447605","11.5212408395916","12.0728448996518","11.7245525157227","11.1961870340093","10.8920393587509",
"Montenegro","MNE","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.933","30.128","30.401","30.366","30.178","29.837","29.844","29.936","30.191","30.249","30.308","30.277","30.318","30.315","30.31","24.843","19.4","17.15","19.09","19.649","19.759","19.808","19.585","18.054","17.555","17.732","16.082","15.19","15.128","17.878","16.543","15.288","15.254",
"Mongolia","MNG","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.687","5.866","5.861","5.709","5.5","5.533","5.611","5.751","5.84","5.985","6.107","6.2","6.768","6.852","7.015","7.193","7.2","5.565","5.86","6.549","4.769","3.905","4.231","4.798","4.861","7.235","6.359","5.377","9.269","6.594","7.747","6.211","6.134",
"Northern Mariana Islands","MNP","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.825","2.996","2.872","2.856","2.755","2.752","2.7","2.646","2.675","2.831","2.84","2.906","2.869","2.958","3.029","3.027","3.065","3.095","3.182","3.24","3.279","3.305","3.338","3.378","3.426","3.48","3.543","3.602","3.632","3.877","3.984","3.621","3.535",
"Mauritania","MRT","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.888","9.954","9.757","9.873","9.674","9.673","9.694","9.863","9.912","9.903","10.002","10.076","9.817","9.696","9.538","9.287","9.455","9.681","10.155","10.054","9.956","9.865","9.931","10.03","10.109","10.286","10.336","10.438","10.416","11.01","11.068","10.602","10.512",
"Mauritius","MUS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.541","9.473","9.529","9.531","9.59","9.502","9.383","9.26","9.275","9.132","9.14","8.205","8.314","8.337","9.524","9.04","8.475","7.17","7.257","7.654","7.447","7.472","7.322","7.467","7.41","6.814","6.752","6.427","6.331","8.627","7.719","6.322","6.057",
"Malawi","MWI","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.876","5.036","4.967","5.333","4.884","4.929","4.69","4.915","4.993","5.034","5.202","5.229","5.151","4.958","4.931","4.95","4.876","4.801","4.74","4.787","4.835","4.951","4.978","4.966","4.95","5.003","5.033","5.003","4.949","5.681","5.585","5.051","5.044",
"Malaysia","MYS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.694","3.71","4.11","3.64","3.15","2.52","2.45","3.2","3.43","3","3.53","3.48","3.61","3.54","3.53","3.32","3.23","3.32","3.66","3.39","3.05","3.1","3.16","2.88","3.1","3.44","3.41","3.3","3.26","4.54","4.64","3.93","3.855",
"North America","NAC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.16385127868898","7.87654366871729","7.35395657166638","6.5495454427616","6.0340428328869","5.86615395966947","5.4072113681069","4.8861119860875","4.55496250300763","4.27583239142118","4.98214166822557","5.97679085739463","6.15484495754399","5.70285956608681","5.2590421432416","4.81732230842522","4.7836986976915","5.83690575932915","9.16951674909473","9.47664786359397","8.80698195883117","7.9955516144939","7.34963976242822","6.26136373372495","5.46159861362811","5.10520806642466","4.58131211179329","4.10845194988275","3.89210241008079","8.2310472073198","5.5927145266472","3.83365057175047","3.82484330158772",
"Namibia","NAM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.14","18.922","19.096","19.4","21.319","22.837","24.45","23.083","21.67","20.3","20.986","21.51","22.068","22.09","22.105","21.861","22.11","22.004","22.253","22.12","19.479","16.771","19.028","18.521","20.799","23.352","21.739","19.877","19.945","20.966","20.877","19.748","19.422",
"New Caledonia","NCL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.05","18.642","18.82","18.956","18.635","18.64","18.382","18.619","18.292","17.986","17.447","17.079","16.719","16.31","15.77","15.238","14.758","14.368","13.97","13.95","13.937","14.053","14.348","14.59","13.637","12.714","11.676","11.702","10.881","13.558","12.537","11.291","11.22",
"Niger","NER","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.578","1.56","1.532","1.493","1.486","1.49","1.496","1.378","1.383","1.426","1.47","1.807","2.146","2.748","3.1","2.532","2.027","1.59","1.212","0.721","0.317","2.177","1.4","0.524","0.558","0.555","0.564","0.546","0.544","0.62","0.819","0.552","0.55",
"Nigeria","NGA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.741","3.705","3.92","3.959","4.041","3.944","3.873","3.836","3.898","3.87","3.827","3.618","3.594","3.556","3.69","3.718","3.767","3.771","3.751","3.739","3.77","3.76","3.711","3.903","4.137","4.498","4.826","5.065","5.206","5.712","5.393","3.827","3.074",
"Nicaragua","NIC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.054","7.941","7.96","7.773","7.491","7.164","7.132","7.232","7.197","7.188","7.22","7.523","7.6","6.41","5.37","5.31","4.89","6.2","8.16","7.83","6.617","5.208","5.28","4.52","4.7","3.9","3.3","5.2","5.47","6.167","6.064","4.978","4.795",
"Netherlands","NLD","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.285","5.555","6.287","7.159","7.158","6.421","5.511","4.394","3.623","2.725","2.119","2.554","3.593","4.646","5.873","5.002","4.153","3.654","4.347","4.989","4.977","5.821","7.243","7.416","6.873","6.006","4.839","3.831","3.38","3.819","4.21","3.524","3.561",
